Track Name,Artist,Streams,Date,code,name
That's What I Like,Bruno Mars,1211732,3/31/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1210048,4/8/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1209803,7/8/17,us,United States
That's What I Like,Bruno Mars,1209416,4/8/17,us,United States
That's What I Like,Bruno Mars,1207696,4/14/17,us,United States
Congratulations,Post Malone,1203763,6/16/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1202417,4/13/17,us,United States
That's What I Like,Bruno Mars,1202223,4/1/17,us,United States
Shape of You,Ed Sheeran,1201401,4/13/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1201064,3/29/17,us,United States
That's What I Like,Bruno Mars,1200313,4/7/17,us,United States
Mask Off,Future,1199973,5/25/17,us,United States
Malibu,Miley Cyrus,1198695,5/12/17,us,United States
FEEL.,Kendrick Lamar,1198662,4/16/17,us,United States
DUCKWORTH.,Kendrick Lamar,1198197,4/15/17,us,United States
GOD.,Kendrick Lamar,1197625,4/15/17,us,United States
Passionfruit,Drake,1197000,4/21/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1195937,4/7/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1195464,7/14/17,us,United States
That's What I Like,Bruno Mars,1195363,3/3/17,us,United States
HUMBLE.,Kendrick Lamar,1195238,7/7/17,us,United States
Mask Off,Future,1194384,5/24/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1194273,3/28/17,us,United States
Galway Girl,Ed Sheeran,1194054,3/6/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1193362,3/4/17,us,United States
That's What I Like,Bruno Mars,1192854,3/9/17,us,United States
Congratulations,Post Malone,1191449,6/15/17,us,United States
That's What I Like,Bruno Mars,1191400,3/25/17,us,United States
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,1191244,7/9/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1190397,7/11/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1190229,3/6/17,us,United States
That's What I Like,Bruno Mars,1190224,3/24/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1189435,1/8/17,us,United States
FEEL.,Kendrick Lamar,1185770,4/19/17,us,United States
That's What I Like,Bruno Mars,1185016,3/28/17,us,United States
That's What I Like,Bruno Mars,1182441,3/30/17,us,United States
That's What I Like,Bruno Mars,1181633,3/29/17,us,United States
1-800-273-8255,Logic,1181588,5/6/17,us,United States
Fake Love,Drake,1181414,1/10/17,us,United States
Fake Love,Drake,1180717,1/7/17,us,United States
Fake Love,Drake,1179992,1/5/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1179942,2/17/17,us,United States
Mask Off,Future,1179610,5/27/17,us,United States
Fake Love,Drake,1179471,1/4/17,us,United States
That's What I Like,Bruno Mars,1178387,3/7/17,us,United States
DNA.,Kendrick Lamar,1178322,5/26/17,us,United States
Tunnel Vision,Kodak Black,1177699,3/31/17,us,United States
Something Just Like This,The Chainsmokers,1176009,2/27/17,us,United States
Portland,Drake,1174803,4/1/17,us,United States
That's What I Like,Bruno Mars,1172136,3/8/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1171315,7/10/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1170304,2/16/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1169413,3/3/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1168650,7/12/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1168063,3/12/17,us,United States
HUMBLE.,Kendrick Lamar,1167738,7/6/17,us,United States
Unforgettable,French Montana,1167705,7/16/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1167169,7/13/17,us,United States
Portland,Drake,1167142,4/7/17,us,United States
That's What I Like,Bruno Mars,1167136,4/13/17,us,United States
PRIDE.,Kendrick Lamar,1166725,4/16/17,us,United States
1-800-273-8255,Logic,1166435,5/12/17,us,United States
XO TOUR Llif3,Lil Uzi Vert,1163649,4/16/17,us,United States
Tunnel Vision,Kodak Black,1163558,4/1/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1162669,4/21/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1160863,2/15/17,us,United States
That's What I Like,Bruno Mars,1160821,3/6/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1160254,7/15/17,us,United States
PRIDE.,Kendrick Lamar,1159459,4/19/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1158973,5/5/17,us,United States
YAH.,Kendrick Lamar,1158907,4/20/17,us,United States
Fake Love,Drake,1157963,1/9/17,us,United States
Mask Off,Future,1157676,3/8/17,us,United States
Unforgettable,French Montana,1157483,7/13/17,us,United States
Something Just Like This,The Chainsmokers,1157380,4/8/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1156848,3/27/17,us,United States
That's What I Like,Bruno Mars,1156262,3/4/17,us,United States
Galway Girl,Ed Sheeran,1154310,3/7/17,us,United States
Fake Love,Drake,1154020,1/27/17,us,United States
HUMBLE.,Kendrick Lamar,1152006,7/14/17,us,United States
Fake Love,Drake,1149735,1/28/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1147636,3/5/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1146675,4/15/17,us,United States
Congratulations,Post Malone,1146567,5/12/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1145862,5/6/17,us,United States
Passionfruit,Drake,1145625,4/15/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1144818,3/26/17,us,United States
HUMBLE.,Kendrick Lamar,1144704,7/8/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1144601,2/14/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1142726,2/13/17,us,United States
Congratulations,Post Malone,1142171,5/10/17,us,United States
Passionfruit,Drake,1141608,4/18/17,us,United States
That's What I Like,Bruno Mars,1138758,3/27/17,us,United States
Congratulations,Post Malone,1138538,5/11/17,us,United States
DNA.,Kendrick Lamar,1137863,5/24/17,us,United States
DNA.,Kendrick Lamar,1137230,5/25/17,us,United States
Unforgettable,French Montana,1136553,7/12/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1133892,2/3/17,us,United States
XO TOUR Llif3,Lil Uzi Vert,1132382,4/3/17,us,United States
Passionfruit,Drake,1131859,4/20/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1128964,4/2/17,us,United States
Castle on the Hill,Ed Sheeran,1127503,1/7/17,us,United States
Portland,Drake,1126956,4/3/17,us,United States
XXX. FEAT. U2.,Kendrick Lamar,1125774,4/21/17,us,United States
That's What I Like,Bruno Mars,1125612,4/15/17,us,United States
Passionfruit,Drake,1124979,4/19/17,us,United States
HUMBLE.,Kendrick Lamar,1124457,7/11/17,us,United States
Unforgettable,French Montana,1124147,7/7/17,us,United States
Fake Love,Drake,1123166,1/8/17,us,United States
Unforgettable,French Montana,1122564,7/11/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1121055,5/4/17,us,United States
Unforgettable,French Montana,1118957,6/20/17,us,United States
Galway Girl,Ed Sheeran,1117959,3/8/17,us,United States
That's What I Like,Bruno Mars,1117787,4/3/17,us,United States
Shape of You,Ed Sheeran,1116921,4/15/17,us,United States
Congratulations,Post Malone,1116479,6/1/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1116288,4/3/17,us,United States
Unforgettable,French Montana,1115513,6/16/17,us,United States
HUMBLE.,Kendrick Lamar,1115120,7/13/17,us,United States
Unforgettable,French Montana,1114721,7/6/17,us,United States
Something Just Like This,The Chainsmokers,1114289,3/3/17,us,United States
Unforgettable,French Montana,1113705,6/22/17,us,United States
Congratulations,Post Malone,1112501,6/17/17,us,United States
HUMBLE.,Kendrick Lamar,1112004,7/12/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1111225,4/20/17,us,United States
Passionfruit,Drake,1111008,4/17/17,us,United States
HUMBLE.,Kendrick Lamar,1110965,7/15/17,us,United States
Unforgettable,French Montana,1110962,6/21/17,us,United States
The Heart Part 4,Kendrick Lamar,1110639,3/25/17,us,United States
That's What I Like,Bruno Mars,1109134,3/12/17,us,United States
Congratulations,Post Malone,1108978,5/26/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1107082,2/27/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1106662,7/9/17,us,United States
Unforgettable,French Montana,1106073,6/23/17,us,United States
FEAR.,Kendrick Lamar,1103665,4/17/17,us,United States
LUST.,Kendrick Lamar,1103492,4/16/17,us,United States
That's What I Like,Bruno Mars,1102233,4/21/17,us,United States
Shape of You,Ed Sheeran,1101605,4/18/17,us,United States
Mask Off,Future,1101248,6/3/17,us,United States
Unforgettable,French Montana,1101101,6/15/17,us,United States
HUMBLE.,Kendrick Lamar,1100737,7/10/17,us,United States
Congratulations,Post Malone,1100368,5/9/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1100358,4/19/17,us,United States
Unforgettable,French Montana,1099528,7/8/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1099344,4/18/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1098677,3/11/17,us,United States
Tunnel Vision,Kodak Black,1098217,3/10/17,us,United States
That's What I Like,Bruno Mars,1097893,4/2/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1096943,5/12/17,us,United States
Shape of You,Ed Sheeran,1096840,4/21/17,us,United States
Tunnel Vision,Kodak Black,1096626,3/11/17,us,United States
Unforgettable,French Montana,1096250,7/10/17,us,United States
Bounce Back,Big Sean,1095402,2/17/17,us,United States
Mask Off,Future,1095066,6/1/17,us,United States
Galway Girl,Ed Sheeran,1093283,3/9/17,us,United States
Congratulations,Post Malone,1090843,6/20/17,us,United States
LUST.,Kendrick Lamar,1090428,4/19/17,us,United States
Paris,The Chainsmokers,1090188,1/27/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1088690,2/2/17,us,United States
Tunnel Vision,Kodak Black,1088680,4/7/17,us,United States
Despacito - Remix,Luis Fonsi,1088155,4/20/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1087848,2/18/17,us,United States
Unforgettable,French Montana,1086774,6/19/17,us,United States
Starboy,The Weeknd,1086272,1/4/17,us,United States
That's What I Like,Bruno Mars,1086215,3/26/17,us,United States
Congratulations,Post Malone,1086195,6/23/17,us,United States
Starboy,The Weeknd,1085057,1/12/17,us,United States
DNA.,Kendrick Lamar,1085016,5/27/17,us,United States
1-800-273-8255,Logic,1083714,5/25/17,us,United States
Starboy,The Weeknd,1083653,1/6/17,us,United States
YAH.,Kendrick Lamar,1083585,4/21/17,us,United States
1-800-273-8255,Logic,1083291,5/24/17,us,United States
Shape of You,Ed Sheeran,1082788,4/17/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1082287,3/10/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1080818,1/27/17,us,United States
Congratulations,Post Malone,1080541,6/3/17,us,United States
Portland,Drake,1078790,4/8/17,us,United States
Gyalchester,Drake,1077977,3/25/17,us,United States
That's What I Like,Bruno Mars,1077830,4/18/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1077737,4/17/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1077342,2/4/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1077032,2/1/17,us,United States
Fake Love,Drake,1076847,2/3/17,us,United States
Congratulations,Post Malone,1076613,6/22/17,us,United States
Congratulations,Post Malone,1075767,6/21/17,us,United States
Tunnel Vision,Kodak Black,1075421,4/3/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1072747,1/31/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1072542,3/9/17,us,United States
Congratulations,Post Malone,1072275,6/19/17,us,United States
T-Shirt,Migos,1071103,1/27/17,us,United States
XO TOUR Llif3,Lil Uzi Vert,1070468,3/31/17,us,United States
That's What I Like,Bruno Mars,1070183,5/6/17,us,United States
Unforgettable,French Montana,1068636,6/17/17,us,United States
Starboy,The Weeknd,1068015,1/5/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1067013,5/10/17,us,United States
That's What I Like,Bruno Mars,1065602,4/19/17,us,United States
Paris,The Chainsmokers,1065548,2/1/17,us,United States
FEEL.,Kendrick Lamar,1065367,4/20/17,us,United States
That's What I Like,Bruno Mars,1064765,5/5/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1063758,5/11/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1063544,2/12/17,us,United States
Paris,The Chainsmokers,1063142,2/3/17,us,United States
Shape of You,Ed Sheeran,1062657,4/19/17,us,United States
Passionfruit,Drake,1062060,5/5/17,us,United States
HUMBLE.,Kendrick Lamar,1061134,7/9/17,us,United States
Unforgettable,French Montana,1061104,6/24/17,us,United States
Starboy,The Weeknd,1061094,1/11/17,us,United States
That's What I Like,Bruno Mars,1060671,4/20/17,us,United States
LOVE. FEAT. ZACARI.,Kendrick Lamar,1058515,5/4/17,us,United States
Fetish (feat. Gucci Mane),Selena Gomez,1058237,7/15/17,us,United States
Shape of You,Ed Sheeran,1057795,4/20/17,us,United States
Paris,The Chainsmokers,1057187,1/31/17,us,United States
Fake Love,Drake,1057069,3/24/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1054262,2/17/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1054040,5/9/17,us,United States
That's What I Like,Bruno Mars,1054003,4/17/17,us,United States
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,1053728,7/16/17,us,United States
Tunnel Vision,Kodak Black,1052678,4/8/17,us,United States
Bounce Back,Big Sean,1051693,2/16/17,us,United States
Mask Off,Future,1051676,5/28/17,us,United States
Fake Love,Drake,1050388,2/4/17,us,United States
Paris,The Chainsmokers,1048815,2/2/17,us,United States
Passionfruit,Drake,1048437,5/4/17,us,United States
Bounce Back,Big Sean,1047812,2/18/17,us,United States
1-800-273-8255,Logic,1047059,5/26/17,us,United States
PRIDE.,Kendrick Lamar,1046985,4/20/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,1046782,3/3/17,us,United States
DNA.,Kendrick Lamar,1046427,6/1/17,us,United States
Tunnel Vision,Kodak Black,1046293,4/2/17,us,United States
Congratulations,Post Malone,1045844,5/27/17,us,United States
Portland,Drake,1045824,4/2/17,us,United States
Fake Love,Drake,1045589,2/1/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1045226,3/5/17,us,United States
Congratulations,Post Malone,1044975,5/25/17,us,United States
Passionfruit,Drake,1044732,5/12/17,us,United States
FEAR.,Kendrick Lamar,1044485,4/18/17,us,United States
1-800-273-8255,Logic,1044285,5/7/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1044173,2/27/17,us,United States
Passionfruit,Drake,1043715,4/16/17,us,United States
Fake Love,Drake,1042756,1/31/17,us,United States
Something Just Like This,The Chainsmokers,1038556,3/7/17,us,United States
That's What I Like,Bruno Mars,1036772,3/5/17,us,United States
Fake Love,Drake,1035564,1/29/17,us,United States
BLOOD.,Kendrick Lamar,1035367,4/17/17,us,United States
Something Just Like This,The Chainsmokers,1034850,4/13/17,us,United States
That's What I Like,Bruno Mars,1033768,5/4/17,us,United States
Mask Off,Future,1032464,3/7/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1031856,5/8/17,us,United States
Congratulations,Post Malone,1030680,6/24/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1030018,1/28/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,1029300,2/27/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1029194,4/16/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1029115,1/30/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1028995,5/7/17,us,United States
Mask Off,Future,1028766,5/29/17,us,United States
Bounce Back,Big Sean,1028436,2/14/17,us,United States
Gyalchester,Drake,1027984,3/27/17,us,United States
That's What I Like,Bruno Mars,1027831,5/12/17,us,United States
XO TOUR Llif3,Lil Uzi Vert,1027763,4/1/17,us,United States
Galway Girl,Ed Sheeran,1027310,3/10/17,us,United States
LOVE. FEAT. ZACARI.,Kendrick Lamar,1027286,5/5/17,us,United States
No Favors,Big Sean,1027224,2/4/17,us,United States
Bounce Back,Big Sean,1027104,3/3/17,us,United States
Fake Love,Drake,1026789,2/2/17,us,United States
GOD.,Kendrick Lamar,1026366,4/17/17,us,United States
Unforgettable,French Montana,1026263,7/9/17,us,United States
Tunnel Vision,Kodak Black,1025912,3/3/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1023709,3/7/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,1022620,3/10/17,us,United States
Starboy,The Weeknd,1022585,1/10/17,us,United States
Bounce Back,Big Sean,1021377,2/15/17,us,United States
Something Just Like This,The Chainsmokers,1021238,4/14/17,us,United States
Congratulations,Post Malone,1020776,5/24/17,us,United States
Something Just Like This,The Chainsmokers,1019671,3/6/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,1018710,3/9/17,us,United States
Sacrifices,Drake,1017577,3/24/17,us,United States
Congratulations,Post Malone,1017258,7/7/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,1017239,3/7/17,us,United States
Castle on the Hill,Ed Sheeran,1016935,1/9/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,1016582,3/8/17,us,United States
Castle on the Hill,Ed Sheeran,1016546,3/6/17,us,United States
Teenage Fever,Drake,1016132,3/24/17,us,United States
Tunnel Vision,Kodak Black,1015231,3/24/17,us,United States
Bounce Back,Big Sean,1014796,2/12/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1014461,2/18/17,us,United States
Tunnel Vision,Kodak Black,1013478,4/14/17,us,United States
Gyalchester,Drake,1013377,3/28/17,us,United States
Tunnel Vision,Kodak Black,1013364,3/25/17,us,United States
HUMBLE.,Kendrick Lamar,1012675,7/16/17,us,United States
Free Smoke,Drake,1010384,3/25/17,us,United States
Passionfruit,Drake,1010272,5/6/17,us,United States
Tunnel Vision,Kodak Black,1008416,3/30/17,us,United States
Tunnel Vision,Kodak Black,1005446,3/9/17,us,United States
Tunnel Vision,Kodak Black,1005324,4/13/17,us,United States
Tunnel Vision,Kodak Black,1005054,3/4/17,us,United States
iSpy (feat. Lil Yachty),KYLE,1004683,2/16/17,us,United States
That's What I Like,Bruno Mars,1003927,4/16/17,us,United States
Starboy,The Weeknd,1002482,1/7/17,us,United States
Paris,The Chainsmokers,1001525,1/30/17,us,United States
Shape of You,Ed Sheeran,999544,4/16/17,us,United States
Something Just Like This,The Chainsmokers,999432,3/9/17,us,United States
Tunnel Vision,Kodak Black,999337,3/29/17,us,United States
Paris,The Chainsmokers,998724,2/4/17,us,United States
Mask Off,Future,998647,6/16/17,us,United States
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,998474,6/17/17,us,United States
That's What I Like,Bruno Mars,998441,5/10/17,us,United States
